ID;concentration;logk;logP_ACD;MW_ACD;PSA_ACD
1011;0.6;1.0493;5.14;430.62;55.76
1011;0.7;0.74584;5.14;430.62;55.76
1011;0.8;0.48583;5.14;430.62;55.76
1012;0.4;1.6303;4.13;296.36;43.37
1012;0.5;1.1734;4.13;296.36;43.37
1012;0.6;0.81737;4.13;296.36;43.37
1012;0.7;0.53248;4.13;296.36;43.37
1012;0.8;0.28265;4.13;296.36;43.37
1013;0.05;0.80179;1.19;205.17;90.65
1013;0.1;0.21158;1.19;205.17;90.65
1013;0.2;-0.45738;1.19;205.17;90.65
1013;0.3;-0.76669;1.19;205.17;90.65
1014;0.05;1.7176;0.96;194.18;66.76
1014;0.1;1.2049;0.96;194.18;66.76
1014;0.2;0.4827;0.96;194.18;66.76
1015;0.1;2.0354;2.7;302.24;127.45
1015;0.2;0.99404;2.7;302.24;127.45
1015;0.3;0.34906;2.7;302.24;127.45
1015;0.4;-0.066344;2.7;302.24;127.45
1015;0.5;-0.35127;2.7;302.24;127.45
1016;0.3;1.948;-1.08;150.09;115.06
1016;0.4;1.2623;-1.08;150.09;115.06
1016;0.5;0.77141;-1.08;150.09;115.06
1016;0.6;0.386;-1.08;150.09;115.06
1017;0.3;1.6932;2.95;372.5;60.44
1017;0.4;1.0774;2.95;372.5;60.44
1017;0.5;0.65925;2.95;372.5;60.44
1017;0.6;0.35463;2.95;372.5;60.44
1018;0.2;1.8533;2.42;317.34;65.07
1018;0.3;1.1523;2.42;317.34;65.07
1018;0.4;0.66511;2.42;317.34;65.07
1018;0.5;0.32413;2.42;317.34;65.07
1018;0.6;0.055223;2.42;317.34;65.07
1019;0.3;1.4509;1.6;402.39;81.68
1019;0.4;0.84973;1.6;402.39;81.68
1019;0.5;0.45848;1.6;402.39;81.68
1019;0.6;0.17854;1.6;402.39;81.68
1020;0.6;2.2072;6.67;656.8;97.36
1020;0.7;1.6995;6.67;656.8;97.36
1020;0.8;1.237;6.67;656.8;97.36
1020;0.9;0.7592;6.67;656.8;97.36
1021;0.4;1.5011;1.57;456.53;101.8
1021;0.5;0.97134;1.57;456.53;101.8
1021;0.6;0.5636;1.57;456.53;101.8
1021;0.7;0.23347;1.57;456.53;101.8
1022;0.2;1.6918;1.05;360.31;114.68
1022;0.3;0.94599;1.05;360.31;114.68
1022;0.4;0.44065;1.05;360.31;114.68
1022;0.5;0.094715;1.05;360.31;114.68
1022;0.6;-0.1634;1.05;360.31;114.68
1023;0.1;2.0935;-1.26;522.46;193.83
1023;0.2;0.74327;-1.26;522.46;193.83
1023;0.3;-0.017875;-1.26;522.46;193.83
1023;0.4;-0.47712;-1.26;522.46;193.83
1024;0.3;1.035;1.35;270.28;63.6
1024;0.4;0.54818;1.35;270.28;63.6
1024;0.5;0.1869;1.35;270.28;63.6
1025;0.3;2.0394;3.86;270.32;38.69
1025;0.4;1.393;3.86;270.32;38.69
1025;0.5;0.91656;3.86;270.32;38.69
1025;0.6;0.54721;3.86;270.32;38.69
1026;0.3;1.5317;1.42;312.32;64.99
1026;0.4;0.92728;1.42;312.32;64.99
1026;0.5;0.50991;1.42;312.32;64.99
